,supplier_id,account_id,date_issue,timestamp,company_id,id,credit,amount,descrition,file,debit,balance,name,slug,department_id
240,922,,2016-05-12,2016-05-12 08:29:33.926270,1,262,0.0,0.0,-----------EMBARGO HACIENDA 09/05/16---------,,,,-----------EMBARGO HACIENDA 09/05/16---------,embargo-hacienda-090516-2,1.0
241,97,,2016-05-12,2016-05-13 08:47:23.097232,1,263,1828.0,1828.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-8,
242,1027,,2016-05-12,2016-05-13 09:41:42.925795,2,264,15901.54,15901.54,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-13,
243,1027,,2016-05-13,2016-05-13 09:45:06.408286,2,265,177.57,177.57,GASTOS CONFIRMING,,,,GASTOS CONFIRMING,gastos-confirming,
246,251,,2016-05-16,2016-05-16 16:11:37.498414,1,268,1350.66,1350.66,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-12,
255,16,,2016-05-20,2016-05-24 07:14:39.209644,1,277,1500.0,1500.0,GTOS. DEVOLUCIÓN TALÓN,,,,GTOS. DEVOLUCIÓN TALÓN,gtos-devolucion-talon,
259,1136,,2016-05-24,2016-05-26 08:24:22.223307,1,281,1815.0,1815.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-15,
260,1422,,2016-05-24,2016-05-26 08:25:18.781582,1,282,2623.28,2623.28,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-16,
264,1473,,2016-05-30,2016-05-30 15:31:15.163513,1,286,25118.4,25118.4,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-20,
265,650,,2016-05-30,2016-05-30 15:47:06.185063,1,287,27239.18,27239.18,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-16,
268,255,,2016-06-01,2016-06-01 11:15:12.833318,1,290,-544.32,-544.32,DEVOL.DIFERENCIA FRA,,,,DEVOL.DIFERENCIA FRA,devoldiferencia-fra,
270,1547,,2016-05-31,2016-06-02 09:49:40.936844,1,292,7002.8,7002.8,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-17,
272,650,,2016-05-31,2016-06-02 10:01:08.159796,1,294,5242.34,5242.34,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-13,
274,1473,,2016-06-02,2016-06-02 16:15:24.149897,1,296,30813.13,30813.13,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular,
275,473,,2016-06-02,2016-06-02 16:16:07.338553,1,297,6504.96,6504.96,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-2,1.0
277,493,,2016-06-06,2016-06-07 15:25:48.003338,1,299,2335.3,2335.3,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-22,1.0
279,294,,2016-06-02,2016-06-07 16:28:49.950194,1,301,5556.32,5556.32,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-23,1.0
280,689,,2016-06-08,2016-06-08 08:05:58.550374,1,302,0.0,0.0,-----------EMBARGO HACIENDA 08/06/16---------,,,,-----------EMBARGO HACIENDA 08/06/16---------,embargo-hacienda-080616,
282,66,,2016-06-09,2016-06-10 11:45:53.915999,1,304,14244.12,14244.12,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-22,
286,473,,2016-06-14,2016-06-17 08:20:53.208618,1,309,6504.96,6504.96,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-23,1.0
287,66,,2016-06-15,2016-06-17 08:24:19.502941,1,310,4559.28,4559.28,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-25,
291,294,,2016-06-15,2016-06-20 08:36:13.552222,1,314,3680.71,3680.71,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-25,1.0
294,1561,,2016-06-20,2016-06-20 11:46:11.688725,1,317,6984.5,6984.5,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-18,
295,1377,,2016-03-15,2016-06-21 10:00:28.788015,1,318,180.0,180.0,EFECTIVO 17/17.038,,,,EFECTIVO 17/17.038,efectivo-1717038,
296,1377,,2016-03-17,2016-06-21 10:01:17.767841,1,319,144.5,144.5,EFECTIVO 17/17.038,,,,EFECTIVO 17/17.038,efectivo-1717038-2,
297,1377,,2016-03-30,2016-06-21 10:01:48.341733,1,320,113.66,113.66,EFECTIVO 17/17.038,,,,EFECTIVO 17/17.038,efectivo-1717038-3,
304,6,,2016-06-23,2016-06-24 08:19:09.432706,2,327,6050.0,6050.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-30,
306,1264,,2016-06-24,2016-06-27 10:32:30.597076,1,329,7137.0,7137.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-22,
314,64,,2016-06-29,2016-07-01 15:05:30.658546,1,337,8186.31,8186.31,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-25,
318,16,,2016-07-05,2016-07-05 09:54:06.443025,1,341,10476.63,10476.63,DEUDA UT CAIXA,,,,DEUDA UT CAIXA,deuda-ut-caixa,
322,921,,2016-07-07,2016-07-07 16:48:46.471088,1,345,2544.62,2544.62,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-31,
323,1264,,2016-07-13,2016-07-14 08:01:57.628766,1,346,7869.0,7869.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-23,
324,1561,,2016-07-13,2016-07-14 08:14:25.547939,1,347,5612.0,5612.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-24,
325,101,,2016-07-13,2016-07-14 08:50:43.685498,1,349,7536.16,7536.16,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-33,
327,473,,2016-07-14,2016-07-14 14:38:28.759421,1,351,10951.6,10951.6,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-32,
333,1386,,2016-07-21,2016-07-21 11:21:47.271881,1,357,5247.0,5247.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-34,
337,1721,,2016-07-21,2016-07-21 11:34:19.025179,1,361,3826.72,3826.72,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-38,
339,130,,2016-07-21,2016-07-22 07:27:47.262566,1,363,-209.0,-209.0,ANULACIÓN TRANSFERENCIA,,,,ANULACIÓN TRANSFERENCIA,anulacion-transferencia,
344,1275,,2016-07-25,2016-07-25 15:16:40.298904,1,368,5442.19,5442.19,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-41,
345,1735,,2016-07-25,2016-07-25 15:22:39.980960,1,369,4684.0,4684.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-26,
348,1737,,2016-07-26,2016-07-26 10:54:56.819233,1,372,8550.0,8550.0,POLIZA IBERCAJA,,,,POLIZA IBERCAJA,poliza-ibercaja,
349,64,,2016-07-28,2016-07-29 10:22:17.609213,1,374,4441.85,4441.85,CONFIRMING POPULAR,file/receipt_note/Informe1_0B96561329_000_20161124_3.ods,,,CONFIRMING POPULAR,confirming-popular-6,
354,1275,,2016-08-02,2016-08-02 10:45:32.796056,1,379,17897.4,17897.4,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-42,
356,1748,,2016-07-28,2016-08-02 11:16:26.839687,1,381,180.0,180.0,Se hace una transferencia desde Banco Popular Servar - Titular: Residencial Alcoy,,,,Se hace una transferencia desde Banco Popular Servar - Titular: Residencial Alcoy,se-hace-una-transferencia-desde-banco-popular-serv,
358,1683,,2016-08-05,2016-08-05 11:13:34.139023,1,383,5606.16,5606.16,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-38,
362,1264,,2016-08-10,2016-08-11 07:58:34.253001,1,387,3050.0,3050.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-42,
365,1561,,2016-08-11,2016-08-11 09:38:47.061259,1,390,8500.09,8500.09,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-43,
368,1651,,2016-08-10,2016-08-11 11:48:24.934904,1,393,2942.72,2942.72,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-45,
371,493,,2016-08-18,2016-08-19 07:11:34.336476,1,396,14439.88,14439.88,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-45,
374,16,,2016-08-22,2016-08-25 06:57:37.986328,1,399,0.0,0.0,-----------EMBARGO HACIENDA 22/08/16---------,,,,-----------EMBARGO HACIENDA 22/08/16---------,embargo-hacienda-220816,
376,1618,,2016-08-25,2016-08-29 07:29:20.624476,1,401,10777.09,10777.09,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-49,
378,66,,2016-08-25,2016-08-29 07:31:40.679272,1,403,10279.4,10279.4,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-51,
379,395,,2016-08-25,2016-08-29 07:34:16.175065,1,404,5000.0,5000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-52,
380,395,,2016-08-31,2016-08-31 15:14:25.107353,1,405,10000.0,10000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-53,
386,1789,,2016-09-02,2016-09-02 16:41:21.433484,1,411,33607.09,33607.09,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-49,
387,714,,2016-09-05,2016-09-06 14:44:52.718288,1,412,-1276.9,-1276.9,DEV. ABONO TRANSF CAIXA 8624,,,,DEV. ABONO TRANSF CAIXA 8624,dev-abono-transf-caixa-8624,
388,16,,2016-09-07,2016-09-12 10:48:35.925242,1,413,-3743.04,-3743.04,AYTO MERCADAL FRA SERVAR,,,,AYTO MERCADAL FRA SERVAR,ayto-mercadal-fra-servar,
389,16,,2016-09-07,2016-09-12 10:49:37.490799,1,414,-2724.01,-2724.01,AYTO MERCADAL FRA SERVAR,,,,AYTO MERCADAL FRA SERVAR,ayto-mercadal-fra-servar-2,
390,16,,2016-09-12,2016-09-12 10:54:33.349231,2,415,28677.0,28677.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-50,
391,16,,2016-09-13,2016-09-13 14:28:53.941203,1,416,23000.0,23000.0,CONFIRMING CAIXA ,,,,CONFIRMING CAIXA ,confirming-caixa-26,
392,1264,,2016-09-06,2016-09-14 07:43:11.171812,1,417,3050.0,3050.0,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-28,
393,101,,2016-09-06,2016-09-14 07:44:38.606183,1,418,7536.16,7536.16,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-29,
394,1716,,2016-09-06,2016-09-14 07:45:51.342367,1,419,5048.4,5048.4,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-30,
396,973,,2016-09-13,2016-09-14 07:50:00.231545,1,421,1507.56,1507.56,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-27,
397,1437,,2016-09-13,2016-09-14 07:50:47.775418,1,422,1882.15,1882.15,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-28,
401,1801,,2016-09-08,2016-09-14 08:00:01.200571,1,426,7177.56,7177.56,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-52,
402,1053,,2016-09-07,2016-09-14 08:04:16.452226,3,427,10871.85,10871.85,CONFIRMING POPULAR SERVAR,,,,CONFIRMING POPULAR SERVAR,confirming-popular-servar,
403,14,,2016-09-15,2016-09-15 06:37:44.146795,1,428,0.0,0.0,-----------EMBARGO HACIENDA 06/09/16---------,,,,-----------EMBARGO HACIENDA 06/09/16---------,embargo-hacienda-060916,
404,66,,2016-09-15,2016-09-15 10:00:34.263218,1,429,3593.2,3593.2,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-30,
406,1806,,2016-09-15,2016-09-15 10:02:09.981689,1,431,1519.0,1519.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-32,
409,1561,,2016-09-15,2016-09-15 16:37:40.387743,1,434,8418.0,8418.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-56,
410,1516,,2016-09-07,2016-09-19 07:32:04.240456,1,435,814.61,814.61,TRANSF. CAIXA,,,,TRANSF. CAIXA,transf-caixa,
411,395,,2016-09-15,2016-09-19 10:04:42.528640,1,436,7000.0,7000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-57,
413,1801,,2016-09-19,2016-09-19 16:48:43.932344,1,438,3481.01,3481.01,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-35,
414,16,,2016-09-21,2016-09-21 09:57:37.662660,2,439,15036.41,15036.41,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-54,
416,32,,2016-09-21,2016-09-21 11:40:06.880440,1,441,27084.84,27084.84,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-56,
417,1711,,2016-09-21,2016-09-21 11:49:21.471762,1,442,34338.42,34338.42,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-57,
420,1774,,2016-08-31,2016-09-21 14:17:57.273051,1,445,159.98,159.98,PAGADO METALICO,,,,PAGADO METALICO,pagado-metalico,
421,1801,,2016-09-23,2016-09-23 10:54:19.798218,1,446,6418.67,6418.67,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-60,
422,395,,2016-09-22,2016-09-23 10:57:34.204965,1,447,7000.0,7000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-58,
424,294,,2016-09-26,2016-09-26 07:41:20.340042,1,449,20.29,20.29,REGULARIZ.CTA,,,,REGULARIZ.CTA,regularizcta-2,1.0
426,1784,,2016-09-27,2016-09-27 10:41:04.131443,1,451,12555.76,12555.76,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-60,
427,1737,,2016-09-21,2016-09-28 14:40:19.762297,1,452,13091.0,13091.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-61,
429,100,,2016-09-28,2016-09-29 07:18:38.659803,1,454,14620.0,14620.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche,
430,1053,,2016-09-28,2016-09-29 07:48:34.619287,1,455,1599.62,1599.62,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-36,
433,973,,2016-09-29,2016-09-30 11:15:35.653802,1,458,2126.55,2126.55,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-39,
434,1494,,2016-09-29,2016-09-30 11:18:06.925761,1,459,3226.02,3226.02,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-40,1.0
438,684,,2016-10-04,2016-10-05 07:15:44.596808,1,463,18985.76,18985.76,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-2,
441,16,,2016-10-05,2016-10-05 15:35:44.055346,2,466,22350.78,22350.78,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-62,
442,727,,2016-10-06,2016-10-06 09:52:09.208535,1,467,3089.86,3089.86,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-15,
444,66,,2016-10-06,2016-10-06 10:01:09.308483,1,469,5495.38,5495.38,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-17,
445,395,,2016-10-06,2016-10-06 10:12:27.186240,1,470,6806.0,6806.0,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-18,
447,32,,2016-10-10,2016-10-10 14:13:29.516314,1,472,25000.0,25000.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-6,
448,6,,2016-10-11,2016-10-11 16:52:28.480527,1,473,13202.5,13202.5,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-7,
452,973,,2016-10-13,2016-10-13 15:59:43.371852,1,477,3412.78,3412.78,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-22,
453,262,,2016-07-20,2016-10-18 16:15:03.628821,2,478,-0.11,-0.11,REGULARIZACION,,,,REGULARIZACION,regularizacion,
454,922,,2016-10-19,2016-10-19 07:13:27.766766,1,479,0.0,0.0,-----------EMBARGO HACIENDA 13/10/16---------,,,,-----------EMBARGO HACIENDA 13/10/16---------,embargo-hacienda-131016,1.0
455,1832,,2016-10-19,2016-10-19 09:23:40.474360,1,480,29773.18,29773.18,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-23,
456,66,,2016-10-18,2016-10-19 09:38:56.540622,1,481,7191.16,7191.16,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-8,
457,1386,,2016-10-18,2016-10-19 09:44:22.294695,1,482,3498.0,3498.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-9,
459,352,,2016-10-20,2016-10-20 10:21:55.705846,1,484,3944.23,3944.23,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-11,
463,48,,2016-07-27,2016-10-21 11:57:02.335672,1,488,335.98,335.98,DESCONTAR FRA. TERMISER 1601230,,,,DESCONTAR FRA. TERMISER 1601230,descontar-fra-termiser-1601230,
466,1795,,2016-10-25,2016-10-25 14:41:45.144539,1,491,16119.47,16119.47,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-12,
467,274,,2016-10-25,2016-10-25 15:09:45.642421,1,492,9724.47,9724.47,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-64,
469,100,,2016-10-26,2016-10-28 09:47:28.573482,1,494,14620.0,14620.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-13,
472,1806,,2016-08-25,2016-10-31 08:34:21.893262,1,497,300.0,300.0,EEFCTIVO 25/08/2016,,,,EEFCTIVO 25/08/2016,eefctivo-25082016,
473,11,,2016-10-31,2016-10-31 17:36:07.426892,1,498,7017.26,7017.26,pago deuda (rosario),,,,pago deuda (rosario),pago-deuda-rosario,
474,32,,2016-11-02,2016-11-02 15:23:54.048545,1,499,28890.49,28890.49,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-44,
475,1338,,2016-10-31,2016-11-02 17:41:20.324994,1,500,5812.03,5812.03,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-45,
476,472,,2016-10-31,2016-11-02 18:00:50.783339,1,501,2922.15,2922.15,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-46,
480,16,,2016-10-31,2016-11-03 08:52:00.135912,1,505,34638.75,34638.75,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-50,
481,1737,,2016-11-03,2016-11-03 12:25:53.950254,1,506,24183.57,24183.57,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-51,
482,1789,,2016-11-03,2016-11-03 17:06:40.446438,1,507,24179.45,24179.45,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-15,
483,1789,,2016-11-03,2016-11-03 17:07:28.665575,1,508,368.21,368.21,DESCUENTO P.P.,,,,DESCUENTO P.P.,descuento-pp,
484,1823,,2016-11-03,2016-11-04 08:03:18.036423,1,509,368.21,368.21,DESCUENTO P.P.,,,,DESCUENTO P.P.,descuento-pp-2,
486,1814,,2016-11-03,2016-11-04 16:33:17.320342,1,511,13432.44,13432.44,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-16,
487,1814,,2016-11-03,2016-11-04 16:33:54.277422,1,512,204.56,204.56,DESCUENTO P.P.,,,,DESCUENTO P.P.,descuento-pp-3,
488,1823,,2016-11-03,2016-11-04 16:36:10.810228,1,513,204.56,204.56,MOUHCEN DESCUENTO P.P.,,,,MOUHCEN DESCUENTO P.P.,mouhcen-descuento-pp,
490,16,,2016-11-07,2016-11-07 16:20:07.110839,2,515,14900.0,14900.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-65,
491,56,,2016-10-20,2016-11-09 08:39:34.233875,1,516,300.0,300.0,ERROR TALÓN,,,,ERROR TALÓN,error-talon,
492,1227,,2016-11-09,2016-11-09 09:28:20.127101,1,517,0.0,0.0,-----------EMBARGO HACIENDA 08/11/16---------,,,,-----------EMBARGO HACIENDA 08/11/16---------,embargo-hacienda-081116,
494,1269,,2016-11-08,2016-11-09 16:09:04.662879,1,519,500.0,500.0,INGRESO EFECTIVO,,,,INGRESO EFECTIVO,ingreso-efectivo-9,
498,156,,2016-11-10,2016-11-10 08:51:44.733745,1,523,0.0,0.0,-----------EMBARGO HACIENDA 08/11/16---------,,,,-----------EMBARGO HACIENDA 08/11/16---------,embargo-hacienda-081116-2,
499,16,,2016-11-10,2016-11-10 10:21:31.953315,1,524,14400.54,14400.54,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-67,
504,6,,2016-11-14,2016-11-14 17:57:14.525956,1,529,500.0,500.0,RAUL BOSCA,,,,RAUL BOSCA,raul-bosca,
505,1862,,2016-11-11,2016-11-15 09:57:34.655345,1,530,29.7,29.7,PAGADO POR OPERARIOS,,,,PAGADO POR OPERARIOS,pagado-por-operarios,
512,1877,,2016-11-14,2016-11-15 17:45:57.419826,1,537,4235.0,4235.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-17,1.0
513,1862,,2016-11-16,2016-11-17 08:11:56.983031,1,538,1682.7,1682.7,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-44,
514,23,,2016-11-18,2016-11-18 08:18:29.267843,1,539,0.0,0.0,-----------EMBARGO HACIENDA 15/11/16---------,,,,-----------EMBARGO HACIENDA 15/11/16---------,embargo-hacienda-151116,
518,294,,2016-11-17,2016-11-18 17:38:23.258345,1,543,2874.86,2874.86,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-56,1.0
519,1880,,2016-11-16,2016-11-21 08:46:53.941734,1,544,3079.41,3079.41,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-18,
522,650,,2016-11-21,2016-11-22 10:04:18.474453,1,547,3314.43,3314.43,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-64,
523,1859,,2016-11-21,2016-11-22 10:53:50.755848,1,548,1912.0,1912.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-65,
532,32,,2016-11-21,2016-11-24 10:36:09.165079,2,557,14367.4,14367.4,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-36,
533,1886,,2016-08-31,2016-11-24 11:44:41.821769,1,558,600.0,600.0,EFECTIVO ANTONIO MARTINEZ,,,,EFECTIVO ANTONIO MARTINEZ,efectivo-antonio-martinez,
535,1812,,2016-11-24,2016-11-28 08:22:50.200114,1,560,24093.43,24093.43,CONFIRMING POPULAR,file/receipt_note/Informe3_0B96561329_000_20161124_1.XLS,,,CONFIRMING POPULAR,confirming-popular-37,
536,1879,,2016-11-28,2016-11-28 12:54:57.598765,1,561,1195.6,1195.6,CONFIRMING CAJAMAR,,,,CONFIRMING CAJAMAR,confirming-cajamar-47,
537,493,,2016-11-28,2016-11-28 12:59:58.652853,1,562,13716.85,13716.85,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-57,
538,973,,2016-11-28,2016-11-29 10:35:53.396353,1,563,1188.44,1188.44,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-38,
543,100,,2016-11-28,2016-11-29 16:14:33.323672,1,568,14620.0,14620.0,CONFIRMIG BANKIA,,,,CONFIRMIG BANKIA,confirmig-bankia-2,
544,1877,,2016-11-29,2016-11-30 08:23:32.775377,1,569,4235.0,4235.0,CONFIRMING DEUTSCHE,,,,CONFIRMING DEUTSCHE,confirming-deutsche-19,1.0
548,32,,2016-11-29,2016-11-30 15:18:56.155085,2,573,17422.63,17422.63,CONFIRMING POPULAR,,,,CONFIRMING POPULAR,confirming-popular-41,
555,16,,2016-12-01,2016-12-02 12:49:11.389719,1,580,11000.0,11000.0,CONFIRMING CAIXA,,,,CONFIRMING CAIXA,confirming-caixa-64,
556,16,,2016-12-01,2016-12-05 08:11:18.612013,2,581,19000.0,19000.0,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-70,
559,1859,,2016-12-05,2016-12-05 17:01:39.546679,1,584,-10.0,-10.0,"LE DEVUELVEN A SALVA EN EFECTIVO, SE HABIA PAGADO DE MAS",,,,"LE DEVUELVEN A SALVA EN EFECTIVO, SE HABIA PAGADO DE MAS",le-devuelven-a-salva-en-efectivo-se-habia-pagado-d,
560,1336,,2016-12-07,2016-12-07 10:50:39.333035,1,585,0.0,0.0,-----------EMBARGO HACIENDA 06/12/16---------,,,,-----------EMBARGO HACIENDA 06/12/16---------,embargo-hacienda-061216,
561,588,,2016-12-07,2016-12-07 10:51:25.135123,1,586,0.0,0.0,-----------EMBARGO HACIENDA 06/12/16---------,,,,-----------EMBARGO HACIENDA 06/12/16---------,embargo-hacienda-061216-2,
567,1418,,2016-12-07,2016-12-07 16:57:55.728650,1,592,10073.25,10073.25,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-71,
569,1461,,2016-12-07,2016-12-07 17:21:19.340129,1,594,5978.0,5978.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-72,
574,1832,,2016-11-30,2016-12-12 08:09:00.483497,1,599,19077.33,19077.33,CONFIRMING IBERCAJA,,,,CONFIRMING IBERCAJA,confirming-ibercaja-72,
575,1711,,2016-12-12,2016-12-13 08:59:20.855943,1,600,23840.84,23840.84,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-11,
578,1737,,2016-12-13,2016-12-13 12:39:57.517521,1,603,16051.29,16051.29,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-12,
582,100,,2016-12-14,2016-12-15 08:52:47.278318,1,607,3850.3,3850.3,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-77,
583,294,,2016-12-14,2016-12-15 08:55:53.570908,1,608,4034.73,4034.73,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-78,1.0
584,395,,2016-12-14,2016-12-15 09:01:11.955620,1,609,5000.0,5000.0,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-79,
588,148,,2016-12-15,2016-12-15 12:39:39.216115,1,613,6276.28,6276.28,PAGADO 237-238-239,,,,PAGADO 237-238-239,pagado-237-238-239,
589,727,,2016-12-15,2016-12-15 15:04:10.538984,1,614,10565.02,10565.02,CONFIRMING SANTANDER,,,,CONFIRMING SANTANDER,confirming-santander-13,
590,352,,2016-12-15,2016-12-16 09:07:48.891720,1,615,4014.24,4014.24,CONFIRMING BANKIA,,,,CONFIRMING BANKIA,confirming-bankia-80,
